method,split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error
scratch_tactile_policy,heldout_material,low_friction,cloth_edge_pull,6,84,0.476190,0.081557,0.453576,0.081603,0.137406,0.100924
scratch_tactile_policy,heldout_material,low_friction,cable_threading,0,84,0.511905,0.090481,0.454302,0.087174,0.134533,0.098020
scratch_tactile_policy,heldout_material,low_friction,cable_threading,1,84,0.452381,0.078955,0.455004,0.079834,0.135928,0.098115
scratch_tactile_policy,heldout_material,low_friction,cable_threading,2,84,0.488095,0.079435,0.455706,0.079317,0.135609,0.098473
scratch_tactile_policy,heldout_material,low_friction,cable_threading,3,84,0.416667,0.079915,0.456408,0.081479,0.137219,0.098832
scratch_tactile_policy,heldout_material,low_friction,cable_threading,4,84,0.392857,0.080395,0.457110,0.082450,0.137972,0.099190
scratch_tactile_policy,heldout_material,low_friction,cable_threading,5,84,0.571429,0.080875,0.457812,0.078362,0.135081,0.099549
scratch_tactile_policy,heldout_material,low_friction,cable_threading,6,84,0.404762,0.081355,0.458514,0.082904,0.138405,0.099907
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,0,84,0.654762,0.086139,0.428234,0.079885,0.132833,0.096811
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,1,84,0.559524,0.086667,0.429008,0.082679,0.134904,0.097202
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,2,84,0.619048,0.087195,0.429782,0.081603,0.134188,0.097594
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,3,84,0.511905,0.087723,0.430556,0.084695,0.136473,0.097986
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,4,84,0.464286,0.088251,0.431330,0.086298,0.137686,0.098377
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,5,84,0.452381,0.088779,0.432104,0.087008,0.138256,0.098769
scratch_tactile_policy,heldout_material,low_friction,lid_twist_force_control,6,84,0.559524,0.089307,0.414869,0.084743,0.136684,0.099160
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,0,84,0.488095,0.092211,0.446255,0.085547,0.137525,0.100415
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,1,84,0.500000,0.092727,0.447011,0.085653,0.137658,0.100799
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,2,84,0.428571,0.093243,0.447767,0.087842,0.139292,0.101182
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,3,84,0.476190,0.093759,0.448523,0.087055,0.138783,0.101565
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,4,84,0.476190,0.082269,0.449279,0.086258,0.139131,0.101684
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,5,84,0.547619,0.082785,0.450035,0.084876,0.138193,0.102068
scratch_tactile_policy,heldout_material,soft_compliance,slip_limited_grasp,6,84,0.523810,0.083301,0.450791,0.085875,0.138970,0.102451
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,0,84,0.535714,0.090034,0.422155,0.081223,0.138463,0.097313
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,1,84,0.392857,0.090598,0.422983,0.085234,0.141414,0.097729
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,2,84,0.523810,0.091162,0.423811,0.082401,0.139437,0.098145
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,3,84,0.428571,0.091726,0.424639,0.085222,0.141531,0.098562
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,4,84,0.547619,0.092290,0.425467,0.082687,0.139768,0.098978
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,5,84,0.500000,0.092854,0.426295,0.084317,0.141006,0.099395
scratch_tactile_policy,heldout_material,soft_compliance,peg_in_hole_contact_search,6,84,0.511905,0.093418,0.427123,0.084460,0.141171,0.099811
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,0,84,0.452381,0.093325,0.458581,0.084475,0.137519,0.099699
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,1,84,0.440476,0.093823,0.459310,0.085162,0.138069,0.100070
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,2,84,0.428571,0.082315,0.460039,0.084649,0.138619,0.100177
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,3,84,0.416667,0.082813,0.460768,0.085337,0.139170,0.100548
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,4,84,0.404762,0.083311,0.461497,0.086024,0.139720,0.100919
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,5,84,0.369048,0.083809,0.462226,0.087307,0.140699,0.101290
scratch_tactile_policy,heldout_material,soft_compliance,cloth_edge_pull,6,84,0.523810,0.084307,0.462955,0.083827,0.138249,0.101661
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,0,84,0.440476,0.092583,0.462709,0.083874,0.137087,0.098310
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,1,84,0.392857,0.093081,0.463438,0.085455,0.138280,0.098681
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,2,84,0.488095,0.093579,0.464167,0.083463,0.136901,0.099052
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,3,84,0.440476,0.094077,0.464896,0.085044,0.138095,0.099423
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,4,84,0.476190,0.082569,0.465625,0.083340,0.137788,0.099530
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,5,84,0.428571,0.083067,0.466354,0.084920,0.138981,0.099901
scratch_tactile_policy,heldout_material,soft_compliance,cable_threading,6,84,0.428571,0.083565,0.467083,0.085310,0.139317,0.100272
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,0,84,0.547619,0.092741,0.425382,0.080928,0.139030,0.100200
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,1,84,0.476190,0.093287,0.426183,0.083140,0.140684,0.100604
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,2,84,0.559524,0.093833,0.426984,0.081483,0.139552,0.101008
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,3,84,0.583333,0.082373,0.427785,0.080114,0.139491,0.101148
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,4,84,0.583333,0.082919,0.428586,0.080541,0.139859,0.101552
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,5,84,0.535714,0.083465,0.429387,0.082158,0.141084,0.101956
scratch_tactile_policy,heldout_material,soft_compliance,lid_twist_force_control,6,84,0.511905,0.084011,0.412179,0.083180,0.141881,0.102360
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,0,84,0.583333,0.101440,0.441915,0.090449,0.139050,0.106818
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,1,84,0.535714,0.089956,0.442680,0.090847,0.140260,0.098938
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,2,84,0.440476,0.090478,0.443445,0.093636,0.142326,0.099325
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,3,84,0.535714,0.091000,0.444210,0.091663,0.140964,0.099713
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,4,84,0.571429,0.091522,0.444975,0.091179,0.140673,0.100100
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,5,84,0.511905,0.092044,0.445740,0.085071,0.142096,0.100488
scratch_tactile_policy,heldout_material,texture_aliasing,slip_limited_grasp,6,84,0.511905,0.092566,0.446505,0.085479,0.142448,0.100875
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,0,84,0.464286,0.092045,0.424997,0.092761,0.138176,0.098745
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,1,84,0.523810,0.092615,0.425834,0.091718,0.137489,0.099165
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,2,84,0.547619,0.093185,0.426671,0.091568,0.137444,0.099586
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,3,84,0.535714,0.093755,0.427508,0.092311,0.138043,0.100006
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,4,84,0.511905,0.094325,0.428345,0.085347,0.138855,0.100427
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,5,84,0.500000,0.094895,0.429182,0.086089,0.139454,0.100848
scratch_tactile_policy,heldout_material,texture_aliasing,peg_in_hole_contact_search,6,84,0.392857,0.095465,0.430019,0.089213,0.141766,0.101268
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,0,84,0.440476,0.100532,0.451208,0.090505,0.139625,0.104710
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,1,84,0.428571,0.101036,0.451946,0.091197,0.140179,0.105085
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,2,84,0.369048,0.101540,0.452684,0.093080,0.141591,0.105460
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,3,84,0.369048,0.090038,0.453422,0.092274,0.141931,0.105571
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,4,84,0.440476,0.090542,0.454160,0.090882,0.140985,0.105946
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,5,84,0.488095,0.091046,0.454898,0.090086,0.140468,0.106321
scratch_tactile_policy,heldout_material,texture_aliasing,cloth_edge_pull,6,84,0.404762,0.091550,0.455636,0.092564,0.142308,0.098692
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,0,84,0.464286,0.099609,0.455066,0.088874,0.138430,0.103197
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,1,84,0.464286,0.100113,0.455804,0.089268,0.138770,0.103572
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,2,84,0.488095,0.100617,0.456542,0.089067,0.138681,0.103947
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,3,84,0.416667,0.101121,0.457280,0.091247,0.140307,0.104322
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,4,84,0.380952,0.101625,0.458018,0.092535,0.141290,0.104697
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,5,84,0.440476,0.090123,0.458756,0.090240,0.140559,0.104808
scratch_tactile_policy,heldout_material,texture_aliasing,cable_threading,6,84,0.476190,0.090627,0.459494,0.089742,0.140256,0.105183
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,0,84,0.476190,0.093264,0.407983,0.091326,0.137752,0.100607
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,1,84,0.571429,0.093816,0.408793,0.089376,0.136409,0.101016
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,2,84,0.571429,0.094368,0.409603,0.089807,0.136781,0.101424
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,3,84,0.500000,0.094920,0.410413,0.092024,0.138439,0.101832
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,4,84,0.511905,0.095472,0.411223,0.092158,0.138597,0.102240
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,5,84,0.511905,0.096024,0.412033,0.092589,0.138969,0.102648
scratch_tactile_policy,heldout_material,texture_aliasing,lid_twist_force_control,6,84,0.535714,0.096576,0.412843,0.092425,0.138912,0.103056
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,0,84,0.511905,0.090735,0.454296,0.085432,0.138716,0.104879
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,1,84,0.428571,0.091221,0.436998,0.087896,0.140544,0.105241
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,2,84,0.464286,0.091707,0.437709,0.087384,0.140229,0.105604
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,3,84,0.488095,0.092193,0.438420,0.087169,0.140129,0.105967
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,4,84,0.535714,0.092679,0.439131,0.086359,0.139600,0.106330
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,5,84,0.440476,0.093165,0.439842,0.089121,0.141642,0.106692
scratch_tactile_policy,heldout_material,taxel_bias,slip_limited_grasp,6,84,0.476190,0.093651,0.440553,0.088608,0.141327,0.107055
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,0,84,0.500000,0.100635,0.412295,0.091856,0.140774,0.102090
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,1,84,0.559524,0.101169,0.413078,0.090785,0.140062,0.102486
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,2,84,0.416667,0.101703,0.413861,0.094774,0.142994,0.102881
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,3,84,0.392857,0.090231,0.414644,0.094586,0.143782,0.103013
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,4,84,0.488095,0.090765,0.415427,0.084618,0.142428,0.103409
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,5,84,0.511905,0.091299,0.416210,0.084440,0.142359,0.103804
scratch_tactile_policy,heldout_material,taxel_bias,peg_in_hole_contact_search,6,84,0.523810,0.091833,0.416993,0.084560,0.142505,0.104200
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,0,84,0.452381,0.101959,0.445769,0.092706,0.145879,0.103121
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,1,84,0.476190,0.102427,0.446453,0.092478,0.145766,0.103471
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,2,84,0.500000,0.090889,0.447137,0.091049,0.145654,0.103557
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,3,84,0.500000,0.091357,0.447821,0.091416,0.137966,0.103908
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,4,84,0.500000,0.091825,0.448505,0.091782,0.138282,0.104258
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,5,84,0.428571,0.092293,0.449189,0.093935,0.139883,0.104608
scratch_tactile_policy,heldout_material,taxel_bias,cloth_edge_pull,6,84,0.476190,0.092761,0.449873,0.085107,0.139342,0.104959
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,0,84,0.345238,0.102116,0.451247,0.095177,0.147761,0.102352
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,1,84,0.380952,0.102584,0.451931,0.094651,0.147434,0.102703
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,2,84,0.464286,0.091046,0.452615,0.091733,0.146250,0.102789
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,3,84,0.369048,0.091514,0.453299,0.094481,0.140276,0.103139
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,4,84,0.452381,0.091982,0.453983,0.092765,0.139092,0.103489
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,5,84,0.476190,0.092450,0.454667,0.092536,0.138980,0.103840
scratch_tactile_policy,heldout_material,taxel_bias,cable_threading,6,84,0.392857,0.092918,0.455351,0.094986,0.140796,0.104190
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,0,84,0.476190,0.098777,0.408673,0.088953,0.138940,0.101833
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,1,84,0.452381,0.099293,0.409429,0.089952,0.139716,0.102216
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,2,84,0.452381,0.099809,0.410185,0.090355,0.140064,0.102599
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,3,84,0.547619,0.100325,0.410941,0.088378,0.138698,0.102983
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,4,84,0.416667,0.100841,0.411697,0.092055,0.141403,0.103366
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,5,84,0.500000,0.101357,0.412453,0.090376,0.140251,0.103750
scratch_tactile_policy,heldout_material,taxel_bias,lid_twist_force_control,6,84,0.476190,0.101873,0.413209,0.091375,0.141028,0.104133
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,0,84,0.488095,0.098204,0.447983,0.092606,0.145829,0.108203
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,1,84,0.535714,0.098756,0.448793,0.091847,0.145344,0.100607
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,2,84,0.452381,0.099308,0.449603,0.094361,0.147216,0.101015
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,3,84,0.547619,0.099860,0.450413,0.092412,0.145873,0.101423
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,4,84,0.523810,0.100412,0.433214,0.093438,0.138670,0.101832
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,5,84,0.500000,0.100964,0.434024,0.094464,0.139470,0.102240
scratch_tactile_policy,heldout_material,transient_shear_spike,slip_limited_grasp,6,84,0.488095,0.101516,0.434834,0.095193,0.140057,0.102648
scratch_tactile_policy,heldout_material,transient_shear_spike,peg_in_hole_contact_search,0,84,0.511905,0.100743,0.412948,0.092493,0.142335,0.108348
scratch_tactile_policy,heldout_material,transient_shear_spike,peg_in_hole_contact_search,1,84,0.345238,0.101343,0.413830,0.097127,0.145739,0.100785
scratch_tactile_policy,heldout_material,transient_shear_spike,peg_in_hole_contact_search,2,84,0.404762,0.101943,0.414712,0.096107,0.145072,0.101227
