split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error,ablation,interpretation
combined_stress,taxel_bias,lid_twist_force_control,6,84,0.595238,0.117531,0.529211,0.083116,0.236610,0.081056,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,0,84,0.666667,0.126287,0.563085,0.083742,0.232028,0.085087,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,1,84,0.690476,0.126857,0.563922,0.083592,0.231983,0.085508,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,2,84,0.595238,0.127427,0.546750,0.086418,0.234082,0.085928,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,3,84,0.500000,0.127997,0.547587,0.089244,0.236180,0.086349,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,4,84,0.583333,0.128567,0.548424,0.087605,0.235064,0.086769,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,5,84,0.654762,0.129137,0.549261,0.086265,0.234162,0.087190,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,slip_limited_grasp,6,84,0.690476,0.129707,0.550098,0.085817,0.233903,0.087610,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,0,84,0.559524,0.130902,0.531796,0.088682,0.232341,0.086739,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,1,84,0.666667,0.131520,0.532705,0.086485,0.230828,0.087193,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,2,84,0.583333,0.120132,0.533614,0.087850,0.232744,0.087382,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,3,84,0.595238,0.120750,0.534523,0.088034,0.232946,0.087836,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,4,84,0.678571,0.121368,0.535432,0.086432,0.231862,0.088289,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,5,84,0.607143,0.121986,0.536341,0.088700,0.233563,0.088743,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,peg_in_hole_contact_search,6,84,0.535714,0.122604,0.537250,0.090968,0.235265,0.081192,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,0,84,0.559524,0.121429,0.565958,0.087735,0.237281,0.088203,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,1,84,0.452381,0.121981,0.566768,0.090845,0.239581,0.088611,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,2,84,0.630952,0.122533,0.567578,0.086812,0.236739,0.089019,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,3,84,0.571429,0.123085,0.568388,0.088731,0.238182,0.081423,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,4,84,0.559524,0.123637,0.551189,0.089460,0.238769,0.081831,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,5,84,0.535714,0.124189,0.551999,0.090486,0.231565,0.082239,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cloth_edge_pull,6,84,0.547619,0.124741,0.552809,0.090620,0.231723,0.082648,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,0,84,0.476190,0.131234,0.567537,0.088895,0.237125,0.086030,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,1,84,0.511905,0.131786,0.568347,0.088433,0.236854,0.086438,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,2,84,0.535714,0.132338,0.569157,0.088269,0.236797,0.086846,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,3,84,0.571429,0.132890,0.569967,0.087807,0.236526,0.087254,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,4,84,0.464286,0.121436,0.570777,0.089716,0.238827,0.087398,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,5,84,0.571429,0.121988,0.571587,0.087469,0.237270,0.087806,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,cable_threading,6,84,0.488095,0.122540,0.572397,0.089984,0.239142,0.088214,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,0,84,0.630952,0.120378,0.532825,0.084652,0.230983,0.088475,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,1,84,0.547619,0.120978,0.533707,0.087203,0.232887,0.088916,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,2,84,0.666667,0.121578,0.534589,0.084695,0.231148,0.081353,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,3,84,0.619048,0.122178,0.517462,0.086354,0.232409,0.081794,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,4,84,0.630952,0.122778,0.518344,0.086524,0.232599,0.082236,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,5,84,0.535714,0.123378,0.519226,0.089373,0.234717,0.082677,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,transient_shear_spike,lid_twist_force_control,6,84,0.595238,0.123978,0.520108,0.088353,0.234050,0.083118,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,0,84,0.642857,0.138262,0.553960,0.091259,0.235525,0.090635,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,1,84,0.547619,0.138838,0.554806,0.094089,0.237627,0.091059,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,2,84,0.488095,0.139414,0.555652,0.096027,0.239086,0.091484,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,3,84,0.642857,0.139990,0.556498,0.092608,0.236689,0.091909,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,4,84,0.571429,0.140566,0.557344,0.094843,0.238362,0.084329,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,5,84,0.607143,0.141142,0.540181,0.094400,0.238107,0.084754,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,slip_limited_grasp,6,84,0.452381,0.141718,0.541027,0.098718,0.241281,0.085179,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,0,84,0.488095,0.135659,0.529853,0.099860,0.239886,0.087316,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,1,84,0.559524,0.136283,0.530771,0.098560,0.239021,0.087773,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,2,84,0.547619,0.136907,0.531689,0.099344,0.239655,0.088231,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,3,84,0.583333,0.137531,0.532607,0.090934,0.239432,0.088689,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,4,84,0.523810,0.138155,0.515516,0.092908,0.240923,0.089147,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,5,84,0.583333,0.138779,0.516434,0.091907,0.240272,0.089604,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,peg_in_hole_contact_search,6,84,0.654762,0.139403,0.517352,0.090607,0.239406,0.090062,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,0,84,0.452381,0.143388,0.553800,0.096985,0.240929,0.084618,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,1,84,0.452381,0.143946,0.554619,0.097421,0.241305,0.085030,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,2,84,0.476190,0.144504,0.555438,0.097262,0.241253,0.085442,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,3,84,0.511905,0.133056,0.556257,0.095604,0.240986,0.085590,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,4,84,0.583333,0.133614,0.557076,0.094254,0.240076,0.086003,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,5,84,0.642857,0.134172,0.557895,0.093202,0.239381,0.086415,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cloth_edge_pull,6,84,0.571429,0.134730,0.558714,0.095423,0.241042,0.086827,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,0,84,0.464286,0.141007,0.555109,0.094426,0.238939,0.090061,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,1,84,0.416667,0.141565,0.555928,0.096052,0.240172,0.090473,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,2,84,0.500000,0.142123,0.556747,0.094404,0.239048,0.090885,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,3,84,0.464286,0.142681,0.557566,0.095733,0.240067,0.091297,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,4,84,0.404762,0.143239,0.558385,0.097657,0.241514,0.091710,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,5,84,0.500000,0.143797,0.559204,0.095712,0.240176,0.092122,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
combined_stress,compound_contact_shift,cable_threading,6,84,0.476190,0.144355,0.560023,0.096743,0.240981,0.084530,minus_action_critical_mask,"uses all tactile channels, including non-action-critical ones"
