method,split,seed,n,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
frozen_tactile_pretraining,clean_transfer,6,80,0.06,0.121263,0.54851,0.839679,0.711157,0.603163,0.603163,0.064934,0.5099,0.05256,0.034758,0.048303,0.139797,0.072044
frozen_tactile_pretraining,clean_transfer,7,80,0.06,0.121263,0.54851,0.839679,0.710971,0.603284,0.603284,0.064192,0.509435,0.052612,0.034775,0.04832,0.139625,0.071782
frozen_tactile_pretraining,clean_transfer,8,80,0.06,0.121263,0.54851,0.839679,0.711721,0.604006,0.604006,0.064048,0.508534,0.052395,0.035513,0.048382,0.140218,0.071764
frozen_tactile_pretraining,clean_transfer,9,80,0.06,0.121263,0.54851,0.839679,0.711923,0.603554,0.603554,0.064781,0.510716,0.053036,0.034986,0.048666,0.139177,0.072098
frozen_tactile_pretraining,combined_stress,0,80,0.88,0.362293,0.75471,0.807988,0.61781,0.423845,0.423845,0.142226,0.480457,0.093485,0.066703,0.07901,0.173551,0.123021
frozen_tactile_pretraining,combined_stress,1,80,0.88,0.362293,0.75471,0.807988,0.618503,0.423989,0.423989,0.142018,0.480244,0.09459,0.066305,0.078735,0.173567,0.123346
frozen_tactile_pretraining,combined_stress,2,80,0.88,0.362293,0.75471,0.807988,0.617882,0.424027,0.424027,0.141737,0.481016,0.093772,0.066711,0.078805,0.173237,0.122887
frozen_tactile_pretraining,combined_stress,3,80,0.88,0.362293,0.75471,0.807988,0.618118,0.424104,0.424104,0.141543,0.480903,0.094134,0.066618,0.078625,0.173701,0.123024
frozen_tactile_pretraining,combined_stress,4,80,0.88,0.362293,0.75471,0.807988,0.61701,0.422715,0.422715,0.141989,0.481313,0.094188,0.066773,0.078837,0.173187,0.123125
frozen_tactile_pretraining,combined_stress,5,80,0.88,0.362293,0.75471,0.807988,0.61568,0.421138,0.421138,0.141979,0.480661,0.094255,0.066774,0.079359,0.173479,0.123252
frozen_tactile_pretraining,combined_stress,6,80,0.88,0.362293,0.75471,0.807988,0.617129,0.423035,0.423035,0.141636,0.480533,0.093966,0.066738,0.079172,0.173385,0.12299
frozen_tactile_pretraining,combined_stress,7,80,0.88,0.362293,0.75471,0.807988,0.61754,0.423553,0.423553,0.141598,0.482057,0.094061,0.066356,0.078926,0.173406,0.122992
frozen_tactile_pretraining,combined_stress,8,80,0.88,0.362293,0.75471,0.807988,0.616586,0.422567,0.422567,0.141257,0.481455,0.094243,0.066459,0.078846,0.173845,0.123017
frozen_tactile_pretraining,combined_stress,9,80,0.88,0.362293,0.75471,0.807988,0.618548,0.424312,0.424312,0.14115,0.481081,0.094586,0.066851,0.078865,0.173173,0.122992
frozen_tactile_pretraining,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.820273,0.653618,0.493389,0.493389,0.105702,0.493942,0.083461,0.051872,0.065713,0.153854,0.101919
frozen_tactile_pretraining,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.820273,0.653531,0.492792,0.492792,0.106162,0.493973,0.08371,0.051964,0.065917,0.154116,0.102238
frozen_tactile_pretraining,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.820273,0.653159,0.492951,0.492951,0.105768,0.494208,0.083408,0.051791,0.065733,0.153843,0.101921
frozen_tactile_pretraining,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.820273,0.653417,0.493503,0.493503,0.105557,0.494186,0.083429,0.05154,0.065432,0.153325,0.101734
frozen_tactile_pretraining,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.820273,0.654075,0.493424,0.493424,0.106684,0.494123,0.083284,0.05181,0.066201,0.15359,0.102187
frozen_tactile_pretraining,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.820273,0.65347,0.493498,0.493498,0.105449,0.494456,0.083102,0.052252,0.06605,0.153279,0.101626
frozen_tactile_pretraining,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.820273,0.653637,0.492957,0.492957,0.106542,0.494567,0.083532,0.051579,0.06605,0.153659,0.10223
frozen_tactile_pretraining,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.820273,0.652876,0.492942,0.492942,0.106263,0.492992,0.082802,0.051782,0.065654,0.153668,0.10182
frozen_tactile_pretraining,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.820273,0.652276,0.492488,0.492488,0.10547,0.493774,0.082894,0.051928,0.065739,0.154367,0.101719
frozen_tactile_pretraining,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.820273,0.653706,0.493128,0.493128,0.106503,0.494797,0.083471,0.051436,0.066054,0.153585,0.102181
frozen_tactile_pretraining,heldout_geometry,0,80,0.48,0.23744,0.65071,0.824374,0.665223,0.523457,0.523457,0.096781,0.496597,0.067447,0.047872,0.062013,0.14939,0.091627
frozen_tactile_pretraining,heldout_geometry,1,80,0.48,0.23744,0.65071,0.824374,0.667825,0.5264,0.5264,0.096048,0.496672,0.067622,0.047819,0.061581,0.149479,0.091417
frozen_tactile_pretraining,heldout_geometry,2,80,0.48,0.23744,0.65071,0.824374,0.666106,0.524306,0.524306,0.096247,0.49679,0.067813,0.048047,0.061862,0.149509,0.091591
frozen_tactile_pretraining,heldout_geometry,3,80,0.48,0.23744,0.65071,0.824374,0.666944,0.525576,0.525576,0.096062,0.49769,0.067486,0.047674,0.061835,0.149373,0.091376
frozen_tactile_pretraining,heldout_geometry,4,80,0.48,0.23744,0.65071,0.824374,0.665875,0.524501,0.524501,0.09593,0.497654,0.067236,0.048126,0.062153,0.149783,0.091342
frozen_tactile_pretraining,heldout_geometry,5,80,0.48,0.23744,0.65071,0.824374,0.666446,0.524706,0.524706,0.096996,0.496389,0.067176,0.048323,0.061892,0.14954,0.091612
frozen_tactile_pretraining,heldout_geometry,6,80,0.48,0.23744,0.65071,0.824374,0.667805,0.525829,0.525829,0.096416,0.498271,0.067849,0.048238,0.061785,0.149968,0.091737
frozen_tactile_pretraining,heldout_geometry,7,80,0.48,0.23744,0.65071,0.824374,0.666359,0.525186,0.525186,0.095537,0.49711,0.067305,0.047895,0.061894,0.150273,0.091297
frozen_tactile_pretraining,heldout_geometry,8,80,0.48,0.23744,0.65071,0.824374,0.66761,0.526061,0.526061,0.096127,0.497955,0.067418,0.047869,0.062106,0.149984,0.09151
frozen_tactile_pretraining,heldout_geometry,9,80,0.48,0.23744,0.65071,0.824374,0.664922,0.522599,0.522599,0.096523,0.495556,0.068201,0.047892,0.062306,0.149541,0.091882
frozen_tactile_pretraining,heldout_material,0,80,0.38,0.24009,0.61631,0.824157,0.672271,0.519758,0.519758,0.095528,0.498506,0.083664,0.04481,0.062077,0.149089,0.097316
frozen_tactile_pretraining,heldout_material,1,80,0.38,0.24009,0.61631,0.824157,0.67116,0.518363,0.518363,0.095444,0.498712,0.084388,0.044759,0.061607,0.148658,0.097438
frozen_tactile_pretraining,heldout_material,2,80,0.38,0.24009,0.61631,0.824157,0.672019,0.51943,0.51943,0.095185,0.498544,0.083898,0.045239,0.061807,0.149497,0.097334
frozen_tactile_pretraining,heldout_material,3,80,0.38,0.24009,0.61631,0.824157,0.671859,0.518986,0.518986,0.095511,0.497171,0.084095,0.045093,0.061832,0.149641,0.097548
frozen_tactile_pretraining,heldout_material,4,80,0.38,0.24009,0.61631,0.824157,0.671315,0.51859,0.51859,0.095116,0.496419,0.084279,0.045057,0.061694,0.149187,0.097389
frozen_tactile_pretraining,heldout_material,5,80,0.38,0.24009,0.61631,0.824157,0.672759,0.520168,0.520168,0.0949,0.497963,0.084244,0.044693,0.061712,0.149713,0.097398
frozen_tactile_pretraining,heldout_material,6,80,0.38,0.24009,0.61631,0.824157,0.672194,0.519144,0.519144,0.095373,0.498188,0.084513,0.044815,0.061975,0.14918,0.097592
frozen_tactile_pretraining,heldout_material,7,80,0.38,0.24009,0.61631,0.824157,0.672772,0.519909,0.519909,0.095272,0.497743,0.08428,0.045112,0.06187,0.149169,0.097456
frozen_tactile_pretraining,heldout_material,8,80,0.38,0.24009,0.61631,0.824157,0.672929,0.520258,0.520258,0.095266,0.498413,0.084065,0.044913,0.061871,0.149284,0.097393
frozen_tactile_pretraining,heldout_material,9,80,0.38,0.24009,0.61631,0.824157,0.672395,0.51935,0.51935,0.095347,0.497658,0.084415,0.044919,0.061952,0.149708,0.097638
frozen_tactile_pretraining,heldout_object,0,80,0.28,0.171086,0.59871,0.833068,0.689121,0.564754,0.564754,0.078776,0.504293,0.06055,0.041984,0.054561,0.145128,0.081372
frozen_tactile_pretraining,heldout_object,1,80,0.28,0.171086,0.59871,0.833068,0.688938,0.56553,0.56553,0.077924,0.504535,0.059788,0.042364,0.05439,0.14479,0.080715
frozen_tactile_pretraining,heldout_object,2,80,0.28,0.171086,0.59871,0.833068,0.690377,0.566703,0.566703,0.078156,0.505202,0.060151,0.041982,0.05431,0.144812,0.080928
frozen_tactile_pretraining,heldout_object,3,80,0.28,0.171086,0.59871,0.833068,0.689234,0.565519,0.565519,0.077682,0.504513,0.060582,0.042137,0.054112,0.144513,0.080857
frozen_tactile_pretraining,heldout_object,4,80,0.28,0.171086,0.59871,0.833068,0.689134,0.565378,0.565378,0.078156,0.504156,0.060353,0.041684,0.054383,0.144604,0.080974
frozen_tactile_pretraining,heldout_object,5,80,0.28,0.171086,0.59871,0.833068,0.688883,0.565158,0.565158,0.078534,0.503971,0.060027,0.041935,0.054234,0.144866,0.081011
frozen_tactile_pretraining,heldout_object,6,80,0.28,0.171086,0.59871,0.833068,0.689585,0.56612,0.56612,0.078253,0.503716,0.060038,0.041727,0.05395,0.144828,0.080884
frozen_tactile_pretraining,heldout_object,7,80,0.28,0.171086,0.59871,0.833068,0.689506,0.565828,0.565828,0.078123,0.505362,0.060282,0.041873,0.054159,0.144761,0.080942
frozen_tactile_pretraining,heldout_object,8,80,0.28,0.171086,0.59871,0.833068,0.690473,0.566967,0.566967,0.07819,0.503026,0.05999,0.041915,0.054078,0.14502,0.080892
frozen_tactile_pretraining,heldout_object,9,80,0.28,0.171086,0.59871,0.833068,0.690001,0.566247,0.566247,0.078238,0.504473,0.060223,0.042007,0.054128,0.145161,0.081028
frozen_tactile_pretraining,latency_contact_shift,0,80,0.76,0.299191,0.70671,0.816171,0.635961,0.465341,0.465341,0.122288,0.485011,0.08016,0.061349,0.071426,0.165989,0.109059
frozen_tactile_pretraining,latency_contact_shift,1,80,0.76,0.299191,0.70671,0.816171,0.635428,0.465538,0.465538,0.122293,0.485959,0.079392,0.060982,0.071363,0.165467,0.108669
frozen_tactile_pretraining,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.816171,0.635559,0.465277,0.465277,0.122382,0.486264,0.079698,0.061354,0.071446,0.165611,0.10885
frozen_tactile_pretraining,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.816171,0.635757,0.465961,0.465961,0.121782,0.486042,0.079652,0.061029,0.071085,0.165644,0.108598
frozen_tactile_pretraining,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.816171,0.634723,0.46415,0.46415,0.122818,0.486169,0.079861,0.061363,0.071459,0.165348,0.109014
frozen_tactile_pretraining,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.816171,0.63678,0.466035,0.466035,0.123083,0.487338,0.080191,0.060856,0.07124,0.165259,0.109192
frozen_tactile_pretraining,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.816171,0.63544,0.46501,0.46501,0.122061,0.487135,0.080281,0.061168,0.071191,0.16547,0.108911
frozen_tactile_pretraining,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.816171,0.635995,0.465767,0.465767,0.122116,0.486636,0.079965,0.061125,0.071195,0.16559,0.108832
frozen_tactile_pretraining,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.816171,0.635464,0.465253,0.465253,0.122055,0.486603,0.079961,0.06142,0.070879,0.166009,0.108854
frozen_tactile_pretraining,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.816171,0.636459,0.46632,0.46632,0.122913,0.487211,0.079415,0.061053,0.07092,0.16613,0.108963
frozen_tactile_pretraining,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.81929,0.644425,0.481049,0.481049,0.115107,0.494121,0.075415,0.061783,0.0682,0.16962,0.105145
frozen_tactile_pretraining,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.81929,0.645278,0.482575,0.482575,0.114333,0.492234,0.075092,0.061383,0.068099,0.169911,0.104802
frozen_tactile_pretraining,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.81929,0.644328,0.480769,0.480769,0.114908,0.491393,0.075533,0.061856,0.068476,0.170297,0.105272
frozen_tactile_pretraining,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.81929,0.644421,0.480452,0.480452,0.115036,0.491878,0.076029,0.061766,0.068491,0.170299,0.105506
frozen_tactile_pretraining,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.81929,0.644393,0.480995,0.480995,0.114584,0.491535,0.075804,0.061546,0.068055,0.170192,0.105204
frozen_tactile_pretraining,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.81929,0.645164,0.482084,0.482084,0.11461,0.492939,0.075055,0.062145,0.068339,0.170201,0.104958
frozen_tactile_pretraining,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.81929,0.6444,0.480598,0.480598,0.115181,0.492137,0.075692,0.062011,0.068663,0.169526,0.105306
frozen_tactile_pretraining,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.81929,0.644986,0.481097,0.481097,0.114776,0.492045,0.076103,0.061768,0.068436,0.170292,0.105439
frozen_tactile_pretraining,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.81929,0.645244,0.481553,0.481553,0.115014,0.492236,0.075624,0.061781,0.068714,0.169941,0.105303
frozen_tactile_pretraining,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.81929,0.644758,0.481594,0.481594,0.114728,0.492309,0.075174,0.061555,0.068658,0.169953,0.105031
full_finetune_pretraining,clean_transfer,0,80,0.06,0.121263,0.54851,0.79744,0.720889,0.612994,0.612994,0.057479,0.569284,0.049223,0.067978,0.046725,0.130807,0.066465
full_finetune_pretraining,clean_transfer,1,80,0.06,0.121263,0.54851,0.79744,0.721721,0.613071,0.613071,0.057907,0.568449,0.049845,0.068198,0.047055,0.130376,0.066803
full_finetune_pretraining,clean_transfer,2,80,0.06,0.121263,0.54851,0.79744,0.721107,0.611369,0.611369,0.059288,0.569871,0.050482,0.06796,0.047137,0.130556,0.067555
full_finetune_pretraining,clean_transfer,3,80,0.06,0.121263,0.54851,0.79744,0.721943,0.613671,0.613671,0.058022,0.569839,0.049369,0.068356,0.046487,0.130961,0.066709
full_finetune_pretraining,clean_transfer,4,80,0.06,0.121263,0.54851,0.79744,0.722171,0.613898,0.613898,0.058211,0.570187,0.049233,0.068369,0.046665,0.130594,0.066674
full_finetune_pretraining,clean_transfer,5,80,0.06,0.121263,0.54851,0.79744,0.721788,0.613373,0.613373,0.058418,0.568953,0.049256,0.068558,0.046758,0.130265,0.066703
full_finetune_pretraining,clean_transfer,6,80,0.06,0.121263,0.54851,0.79744,0.723574,0.61543,0.61543,0.057984,0.569421,0.049377,0.068201,0.046572,0.130044,0.066543
full_finetune_pretraining,clean_transfer,7,80,0.06,0.121263,0.54851,0.79744,0.722694,0.614027,0.614027,0.0592,0.571043,0.048931,0.068308,0.047252,0.130579,0.066951
full_finetune_pretraining,clean_transfer,8,80,0.06,0.121263,0.54851,0.79744,0.722053,0.61377,0.61377,0.057871,0.569277,0.049519,0.068043,0.046868,0.130253,0.066625
full_finetune_pretraining,clean_transfer,9,80,0.06,0.121263,0.54851,0.79744,0.72091,0.612751,0.612751,0.05794,0.569454,0.049215,0.068169,0.046791,0.130806,0.066625
full_finetune_pretraining,combined_stress,0,80,0.88,0.362293,0.75471,0.76593,0.637969,0.450031,0.450031,0.123908,0.544842,0.084939,0.120317,0.073462,0.161218,0.110771
full_finetune_pretraining,combined_stress,1,80,0.88,0.362293,0.75471,0.76593,0.637188,0.448544,0.448544,0.124563,0.544585,0.085225,0.120868,0.073611,0.161476,0.111164
full_finetune_pretraining,combined_stress,2,80,0.88,0.362293,0.75471,0.76593,0.63867,0.450238,0.450238,0.124114,0.544642,0.085231,0.12106,0.073522,0.161243,0.110963
full_finetune_pretraining,combined_stress,3,80,0.88,0.362293,0.75471,0.76593,0.638656,0.450354,0.450354,0.124098,0.543403,0.084966,0.120886,0.074022,0.160836,0.110833
full_finetune_pretraining,combined_stress,4,80,0.88,0.362293,0.75471,0.76593,0.637561,0.448719,0.448719,0.124409,0.545097,0.085474,0.120811,0.073918,0.161457,0.111233
full_finetune_pretraining,combined_stress,5,80,0.88,0.362293,0.75471,0.76593,0.638025,0.44859,0.44859,0.12531,0.544728,0.085689,0.120819,0.074002,0.161458,0.11163
full_finetune_pretraining,combined_stress,6,80,0.88,0.362293,0.75471,0.76593,0.637424,0.448313,0.448313,0.124905,0.543247,0.085456,0.12064,0.074132,0.16169,0.111458
full_finetune_pretraining,combined_stress,7,80,0.88,0.362293,0.75471,0.76593,0.637705,0.448788,0.448788,0.12489,0.54494,0.085404,0.120791,0.073708,0.161309,0.111322
full_finetune_pretraining,combined_stress,8,80,0.88,0.362293,0.75471,0.76593,0.638136,0.449336,0.449336,0.124478,0.543925,0.085464,0.120456,0.074021,0.161286,0.111233
full_finetune_pretraining,combined_stress,9,80,0.88,0.362293,0.75471,0.76593,0.638312,0.45027,0.45027,0.12421,0.545201,0.08475,0.120473,0.07374,0.1611,0.110808
full_finetune_pretraining,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.778078,0.66855,0.511097,0.511097,0.093907,0.555579,0.076494,0.098093,0.061893,0.143354,0.092989
full_finetune_pretraining,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.778078,0.669542,0.512171,0.512171,0.093534,0.556545,0.076412,0.09895,0.061874,0.143056,0.092776
full_finetune_pretraining,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.778078,0.669185,0.512026,0.512026,0.093598,0.556137,0.07597,0.098942,0.061851,0.143849,0.09277
full_finetune_pretraining,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.778078,0.670061,0.513004,0.513004,0.094156,0.555562,0.075444,0.098743,0.062423,0.143,0.092664
full_finetune_pretraining,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.778078,0.669344,0.512556,0.512556,0.093626,0.556046,0.075824,0.098273,0.061724,0.143121,0.09258
full_finetune_pretraining,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.778078,0.669973,0.512963,0.512963,0.093447,0.555514,0.075952,0.098798,0.061953,0.143286,0.09262
full_finetune_pretraining,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.778078,0.669117,0.511243,0.511243,0.094356,0.555485,0.076633,0.098406,0.062102,0.143203,0.093188
full_finetune_pretraining,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.778078,0.669663,0.51122,0.51122,0.09446,0.556578,0.076891,0.098952,0.062676,0.143429,0.09342
full_finetune_pretraining,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.778078,0.6699,0.512121,0.512121,0.094486,0.555205,0.076397,0.098581,0.062236,0.142697,0.093065
full_finetune_pretraining,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.778078,0.669199,0.511833,0.511833,0.093934,0.555874,0.076431,0.098483,0.061505,0.143242,0.092916
full_finetune_pretraining,heldout_geometry,0,80,0.48,0.23744,0.65071,0.782133,0.679975,0.539945,0.539945,0.085653,0.559217,0.061826,0.092057,0.058566,0.139508,0.083584
full_finetune_pretraining,heldout_geometry,1,80,0.48,0.23744,0.65071,0.782133,0.679679,0.539051,0.539051,0.086038,0.559101,0.062324,0.092166,0.058858,0.139003,0.083842
full_finetune_pretraining,heldout_geometry,2,80,0.48,0.23744,0.65071,0.782133,0.679415,0.538775,0.538775,0.085621,0.559305,0.062514,0.092319,0.058697,0.13964,0.083871
full_finetune_pretraining,heldout_geometry,3,80,0.48,0.23744,0.65071,0.782133,0.680418,0.540295,0.540295,0.085231,0.558663,0.061968,0.092255,0.058873,0.139812,0.08358
full_finetune_pretraining,heldout_geometry,4,80,0.48,0.23744,0.65071,0.782133,0.680308,0.540197,0.540197,0.085181,0.559008,0.06212,0.092497,0.058774,0.138778,0.083425
full_finetune_pretraining,heldout_geometry,5,80,0.48,0.23744,0.65071,0.782133,0.679765,0.539284,0.539284,0.085384,0.558536,0.062452,0.092291,0.058618,0.139842,0.083796
full_finetune_pretraining,heldout_geometry,6,80,0.48,0.23744,0.65071,0.782133,0.680793,0.541342,0.541342,0.085011,0.55757,0.061476,0.091975,0.058487,0.139612,0.083244
full_finetune_pretraining,heldout_geometry,7,80,0.48,0.23744,0.65071,0.782133,0.68055,0.540051,0.540051,0.085968,0.558422,0.062101,0.091948,0.058987,0.139615,0.083857
full_finetune_pretraining,heldout_geometry,8,80,0.48,0.23744,0.65071,0.782133,0.679898,0.54032,0.54032,0.084676,0.558933,0.061653,0.092174,0.058836,0.139538,0.083219
full_finetune_pretraining,heldout_geometry,9,80,0.48,0.23744,0.65071,0.782133,0.681225,0.540113,0.540113,0.08673,0.558567,0.062621,0.091935,0.058644,0.139598,0.084276
full_finetune_pretraining,heldout_material,0,80,0.38,0.24009,0.61631,0.78231,0.686281,0.536725,0.536725,0.08474,0.558677,0.076796,0.086288,0.059157,0.139006,0.088931
full_finetune_pretraining,heldout_material,1,80,0.38,0.24009,0.61631,0.78231,0.687517,0.536921,0.536921,0.085665,0.557423,0.077779,0.086593,0.058599,0.139071,0.089575
