task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,variant,component_note
fragile_container_handoff,soft_compliance,combined_stress,minus_action_critical_mask,8,96,0.88,0.288186,0.8217,0.75846,0.695978,0.569838,0.569838,0.049297,0.725645,0.051659,0.17721,0.049,0.092189,0.057885,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,soft_compliance,combined_stress,minus_action_critical_mask,9,96,0.88,0.288186,0.8217,0.75846,0.697967,0.573779,0.573779,0.050143,0.734042,0.049481,0.179147,0.046179,0.090145,0.056695,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,0,96,0.88,0.366168,0.8217,0.753999,0.702271,0.571675,0.571675,0.056583,0.718427,0.052145,0.179974,0.050767,0.089226,0.060191,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,1,96,0.88,0.366168,0.8217,0.753999,0.685606,0.5523,0.5523,0.060388,0.720589,0.051305,0.179815,0.054592,0.092802,0.062192,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,2,96,0.88,0.366168,0.8217,0.753999,0.6933,0.555656,0.555656,0.063939,0.71951,0.055321,0.179919,0.053722,0.093008,0.064875,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,3,96,0.88,0.366168,0.8217,0.753999,0.699806,0.564474,0.564474,0.065972,0.725708,0.050984,0.179728,0.054215,0.091891,0.063767,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,4,96,0.88,0.366168,0.8217,0.753999,0.701294,0.567924,0.567924,0.059202,0.720949,0.054605,0.177459,0.050059,0.093851,0.062778,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,5,96,0.88,0.366168,0.8217,0.753999,0.694886,0.55857,0.55857,0.061914,0.718678,0.054817,0.180683,0.052366,0.094853,0.064191,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,6,96,0.88,0.366168,0.8217,0.753999,0.682439,0.547862,0.547862,0.057543,0.718839,0.055813,0.179068,0.053055,0.091735,0.062591,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,7,96,0.88,0.366168,0.8217,0.753999,0.692687,0.556682,0.556682,0.065649,0.724992,0.053176,0.179776,0.053214,0.087788,0.063651,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,8,96,0.88,0.366168,0.8217,0.753999,0.68948,0.557408,0.557408,0.053391,0.731926,0.055053,0.185032,0.049834,0.088771,0.060035,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,texture_aliasing,combined_stress,minus_action_critical_mask,9,96,0.88,0.366168,0.8217,0.753999,0.695614,0.565765,0.565765,0.057894,0.719336,0.05052,0.180613,0.04973,0.089694,0.06,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,0,96,0.88,0.393428,0.8217,0.75244,0.708406,0.56962,0.56962,0.06833,0.734506,0.05267,0.18402,0.055113,0.091179,0.06517,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,1,96,0.88,0.393428,0.8217,0.75244,0.705308,0.559468,0.559468,0.079555,0.723377,0.056281,0.178553,0.057789,0.088495,0.070143,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,2,96,0.88,0.393428,0.8217,0.75244,0.716461,0.570864,0.570864,0.076658,0.720833,0.056776,0.184003,0.055862,0.089416,0.06932,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,3,96,0.88,0.393428,0.8217,0.75244,0.701787,0.559092,0.559092,0.074092,0.712801,0.054793,0.181046,0.056117,0.091827,0.068153,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,4,96,0.88,0.393428,0.8217,0.75244,0.700398,0.559672,0.559672,0.071967,0.720327,0.05599,0.179344,0.052976,0.087509,0.066794,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,5,96,0.88,0.393428,0.8217,0.75244,0.68973,0.54555,0.54555,0.078495,0.709949,0.054112,0.179006,0.058398,0.08954,0.069208,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,6,96,0.88,0.393428,0.8217,0.75244,0.713943,0.572744,0.572744,0.073352,0.715956,0.054881,0.179218,0.054113,0.09029,0.067458,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,7,96,0.88,0.393428,0.8217,0.75244,0.696715,0.549589,0.549589,0.082767,0.719319,0.056152,0.179176,0.056356,0.09063,0.071427,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,8,96,0.88,0.393428,0.8217,0.75244,0.703388,0.559134,0.559134,0.079285,0.71885,0.055677,0.179672,0.054279,0.087318,0.069259,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,taxel_bias,combined_stress,minus_action_critical_mask,9,96,0.88,0.393428,0.8217,0.75244,0.714504,0.574437,0.574437,0.073227,0.72857,0.052355,0.181665,0.054997,0.090054,0.066502,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,0,96,0.88,0.407836,0.8217,0.751616,0.690793,0.543731,0.543731,0.073276,0.713266,0.063423,0.17718,0.055774,0.086068,0.070084,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,1,96,0.88,0.407836,0.8217,0.751616,0.69628,0.545586,0.545586,0.07337,0.71246,0.065708,0.180348,0.05726,0.09212,0.072222,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,2,96,0.88,0.407836,0.8217,0.751616,0.682489,0.531111,0.531111,0.076066,0.704836,0.066061,0.183656,0.053246,0.090168,0.07252,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,3,96,0.88,0.407836,0.8217,0.751616,0.689731,0.540019,0.540019,0.0707,0.7145,0.067163,0.181384,0.053349,0.093503,0.071726,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,4,96,0.88,0.407836,0.8217,0.751616,0.692115,0.546701,0.546701,0.065272,0.715945,0.064607,0.182147,0.054052,0.090531,0.068444,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,5,96,0.88,0.407836,0.8217,0.751616,0.688402,0.538836,0.538836,0.076628,0.713671,0.061225,0.181491,0.057966,0.094172,0.072066,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,6,96,0.88,0.407836,0.8217,0.751616,0.698184,0.554284,0.554284,0.070792,0.706531,0.059732,0.181256,0.052882,0.092034,0.068621,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,7,96,0.88,0.407836,0.8217,0.751616,0.701662,0.555748,0.555748,0.073336,0.708972,0.061747,0.179319,0.053628,0.088403,0.069674,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,8,96,0.88,0.407836,0.8217,0.751616,0.691855,0.540518,0.540518,0.079252,0.718805,0.0637,0.180167,0.05557,0.092633,0.073383,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,transient_shear_spike,combined_stress,minus_action_critical_mask,9,96,0.88,0.407836,0.8217,0.751616,0.682626,0.530406,0.530406,0.081412,0.70771,0.063352,0.180956,0.055699,0.092251,0.073929,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,0,96,0.88,0.438435,0.8217,0.749866,0.69433,0.5407,0.5407,0.089393,0.70806,0.061195,0.178102,0.056855,0.089524,0.075448,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,1,96,0.88,0.438435,0.8217,0.749866,0.707789,0.553622,0.553622,0.084323,0.713243,0.061133,0.183095,0.060905,0.093447,0.074811,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,2,96,0.88,0.438435,0.8217,0.749866,0.693091,0.541762,0.541762,0.083299,0.718521,0.058829,0.185904,0.057545,0.091642,0.072927,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,3,96,0.88,0.438435,0.8217,0.749866,0.699072,0.546916,0.546916,0.081683,0.713702,0.063687,0.181527,0.055212,0.088882,0.073494,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,4,96,0.88,0.438435,0.8217,0.749866,0.690799,0.533311,0.533311,0.087783,0.698023,0.065993,0.180776,0.057592,0.091253,0.077108,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,5,96,0.88,0.438435,0.8217,0.749866,0.693138,0.544639,0.544639,0.082432,0.705654,0.056798,0.18019,0.057281,0.095027,0.072443,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,6,96,0.88,0.438435,0.8217,0.749866,0.694876,0.540297,0.540297,0.086862,0.705142,0.063776,0.177938,0.05675,0.091583,0.075928,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,7,96,0.88,0.438435,0.8217,0.749866,0.692703,0.540018,0.540018,0.08484,0.715297,0.061686,0.178456,0.058691,0.090152,0.074382,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,8,96,0.88,0.438435,0.8217,0.749866,0.690322,0.540033,0.540033,0.08569,0.705416,0.057844,0.178948,0.058319,0.090781,0.073288,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,latency_and_drift,combined_stress,minus_action_critical_mask,9,96,0.88,0.438435,0.8217,0.749866,0.695217,0.541287,0.541287,0.082586,0.701974,0.06366,0.179975,0.060104,0.090262,0.074527,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,0,96,0.88,0.578665,0.8217,0.741844,0.70121,0.535506,0.535506,0.089747,0.703961,0.07377,0.181922,0.061196,0.092697,0.081351,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,1,96,0.88,0.578665,0.8217,0.741844,0.698824,0.529085,0.529085,0.097388,0.709242,0.072649,0.186289,0.062743,0.092441,0.083632,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,2,96,0.88,0.578665,0.8217,0.741844,0.69361,0.525976,0.525976,0.095771,0.705573,0.072798,0.181643,0.060408,0.094792,0.083329,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,3,96,0.88,0.578665,0.8217,0.741844,0.688751,0.522318,0.522318,0.10032,0.701072,0.068448,0.180206,0.062287,0.09217,0.082938,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,4,96,0.88,0.578665,0.8217,0.741844,0.706469,0.533528,0.533528,0.104899,0.706765,0.071866,0.184463,0.065324,0.092246,0.086111,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,5,96,0.88,0.578665,0.8217,0.741844,0.701636,0.536963,0.536963,0.088922,0.704172,0.071489,0.183652,0.063179,0.092793,0.08042,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,6,96,0.88,0.578665,0.8217,0.741844,0.704942,0.537946,0.537946,0.092782,0.704721,0.071522,0.185615,0.062438,0.095842,0.08222,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,7,96,0.88,0.578665,0.8217,0.741844,0.695777,0.528579,0.528579,0.09375,0.709713,0.072484,0.181703,0.062983,0.093695,0.082583,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
fragile_container_handoff,compound_contact_shift,combined_stress,minus_action_critical_mask,8,96,0.88,0.578665,0.8217,0.741844,0.697795,0.525903,0.525903,0.102785,0.702988,0.07098,0.185268,0.06402,0.098902,0.086124,minus_action_critical_mask,uses all tactile channels without action-conditioned relevance
